126.119383683;FBK91.05;88.86;90
126.139366614;FBK91.05;88.86;90
126.159349736;FBK91.05;88.86;90
126.179439022;FBK91.05;88.86;90
126.199352051;FBK91.05;88.86;90
126.220068281;FBK91.05;88.86;90
126.240026045;FBK91.05;88.86;90
126.259894913;FBK91.05;88.86;90
126.279279103;FBK91.05;88.86;90
126.299240865;FBK91.05;88.86;90
126.319262295;FBK91.05;88.86;90
126.339300674;FBK91.05;88.86;90
126.359237653;FBK91.05;88.86;90
126.379201426;FBK91.05;88.86;90
126.399188116;FBK91.05;88.86;90
126.419157474;FBK91.05;88.86;90
126.439157211;FBK91.05;88.86;90
126.459145693;FBK91.05;88.86;90
126.479125635;FBK91.05;88.86;90
126.499362267;FBK91.05;88.86;90
126.519041359;FBK91.05;88.86;90
126.539071604;FBK91.05;88.86;90
126.559029674;FBK91.05;88.86;90
126.57964208;FBK91.05;88.86;90
126.599064069;FBK91.05;88.86;90
126.619019132;FBK91.05;88.86;90
126.63898913;FBK91.05;88.86;90
126.658958392;FBK91.05;88.86;90
126.679021446;FBK91.05;88.86;90
126.698989973;FBK91.05;88.86;90
126.718931031;FBK91.05;88.86;90
126.739014519;FBK91.05;88.86;90
126.758937029;FBK91.05;88.86;90
126.778903765;FBK91.05;88.86;90
126.798861931;FBK91.05;88.86;90
126.819124176;FBK91.05;88.86;90
126.838823415;FBK91.05;88.86;90
126.859692702;FBK91.05;88.86;90
126.87889548;FBK91.05;88.86;90
126.898886616;FBK91.05;88.86;90
126.918779002;FBK91.05;88.86;90
126.938789708;FBK91.05;88.86;90
126.958800926;FBK91.05;88.86;90
126.978777863;FBK91.05;88.86;90
126.998746357;FBK91.05;88.86;90
127.018780567;FBK91.05;88.86;90
127.038718874;FBK91.05;88.86;90
127.05869853;FBK91.05;88.86;90
127.078701433;FBK91.05;88.86;90
127.098610384;FBK91.05;88.86;90
127.118599888;FBK91.05;88.86;90
127.138650759;FBK91.05;88.86;90
127.158718546;FBK91.05;88.86;90
127.178583239;FBK91.05;88.86;90
127.199400754;FBK91.05;88.86;90
127.219281916;FBK91.05;88.86;90
127.238800894;FBK91.05;88.86;90
127.258584779;FBK91.05;88.86;90
127.278969181;FBK91.05;88.86;90
127.298562125;FBK91.05;88.86;90
127.318607431;FBK91.05;88.86;90
127.338513121;FBK91.05;88.86;90
127.35848395;FBK91.05;88.86;90
127.37849975;FBK91.05;88.86;90
127.398487667;FBK91.05;88.86;90
127.418464391;FBK91.05;88.86;90
127.438448535;FBK91.05;88.86;90
127.458422957;FBK91.05;88.86;90
127.478405949;FBK91.05;88.86;90
127.498419865;FBK91.05;88.86;90
127.518687631;FBK91.05;88.86;90
127.538436728;FBK91.05;88.86;90
127.558377859;FBK91.05;88.86;90
127.578342399;FBK91.05;88.86;90
127.599043386;FBK91.05;88.86;90
127.618823343;FBK91.05;88.86;90
127.638320637;FBK91.05;88.86;90
127.658309737;FBK91.05;88.86;90
127.678337372;FBK91.05;88.86;90
127.698282789;FBK91.05;88.86;90
127.718246625;FBK91.05;88.86;90
127.738213308;FBK91.05;88.86;90
127.758312352;FBK91.05;88.86;90
127.778242131;FBK91.05;88.86;90
127.798211276;FBK91.05;88.86;90
127.818224233;FBK91.05;88.86;90
127.838202716;FBK91.05;88.86;90
127.858175891;FBK91.05;88.86;90
127.878186896;FBK91.05;88.86;90
127.898166435;FBK91.05;88.86;90
127.918600236;FBK91.05;88.86;90
127.938208465;FBK91.05;88.86;90
127.958074926;FBK91.05;88.86;90
127.978631271;FBK91.05;88.86;90
127.998859862;FBK91.05;88.86;90
128.01807331;FBK91.05;88.86;90
128.038072643;FBK91.05;88.86;90
128.058052693;FBK91.05;88.86;90
128.078014228;FBK91.05;88.86;90
128.097998499;FBK91.05;88.86;90
128.117966685;FBK91.05;88.86;90
128.138057318;FBK91.05;88.86;90
128.158033115;FBK91.05;88.86;90
128.177923432;FBK91.05;88.86;90
128.197929609;FBK91.05;88.86;90
128.217919157;FBK91.05;88.86;90
128.237923063;FBK91.05;88.86;90
128.257874268;FBK91.05;88.86;90
128.27790347;FBK91.05;88.86;90
128.298523006;FBK91.05;88.86;90
128.318485212;FBK91.05;88.86;90
128.337851839;FBK91.05;88.86;90
128.357809472;FBK91.05;88.86;90
128.377831237;FBK91.05;88.86;90
128.39782674;FBK91.05;88.86;90
128.417814632;FBK91.05;88.86;90
128.437797407;FBK91.05;88.86;90
128.457770524;FBK91.05;88.86;90
128.477758639;FBK91.05;88.86;90
128.497761689;FBK91.05;88.86;90
128.517683702;FBK91.05;88.86;90
128.537708851;FBK91.05;88.86;90
128.557684846;FBK91.05;88.86;90
128.577687224;FBK91.05;88.86;90
128.597672046;FBK91.05;88.86;90
128.617934806;FBK91.05;88.86;90
128.637653138;FBK91.05;88.86;90
128.658239887;FBK91.05;88.86;90
128.678229793;FBK91.05;88.86;90
128.698213271;FBK91.05;88.86;90
128.717640842;FBK91.05;88.86;90
128.737594419;FBK91.05;88.86;90
128.757763861;FBK91.05;88.86;90
128.777589998;FBK91.05;88.86;90
128.797524451;FBK91.05;88.86;90
128.81755622;FBK91.05;88.86;90
128.83752406;FBK91.05;88.86;90
128.85748253;FBK91.05;88.86;90
128.87749527;FBK91.05;88.86;90
128.897526207;FBK91.05;88.86;90
128.917475307;FBK91.05;88.86;90
128.937459329;FBK91.05;88.86;90
128.957518376;FBK91.05;88.86;90
128.977414261;FBK91.05;88.86;90
128.997415649;FBK91.05;88.86;90
129.01741096;FBK91.05;88.86;90
129.037953128;FBK91.05;88.86;90
129.057965964;FBK91.05;88.86;90
129.077374826;FBK91.05;88.86;90
129.097364861;FBK91.05;88.86;90
129.117337242;FBK91.05;88.86;90
129.137328268;FBK91.05;88.86;90
129.157334772;FBK91.05;88.86;90
129.177295609;FBK91.05;88.86;90
129.197570009;FBK91.05;88.86;90
129.217291379;FBK91.05;88.86;90
129.237243038;FBK91.05;88.86;90
129.257238125;FBK91.05;88.86;90
129.277364778;FBK91.05;88.86;90
129.297232776;FBK91.05;88.86;90
129.31827994;FBK91.05;88.86;90
129.337906075;FBK91.05;88.86;90
