pos_x,pos_y,current_speed,current_angle,timestep
-0.00019991655749583814,1.942898366308804e-09,-0.00014628040793277473,0.012130038301360592,5051.0
-0.00020966858468949003,2.133693980921364e-09,-9.752027195518316e-05,0.012130038301360592,5052.0
-0.00021210659148789208,2.1819475229890035e-09,-2.438006798879579e-05,0.012130038301360592,5053.0
-0.00023161064587437366,2.603472718057341e-09,-0.00019504054391036632,0.012130038301360592,5054.0
-0.00037545304691999164,7.642917352143624e-09,-0.0014384240113389517,0.012130038301360592,5055.0
-0.0008874344729292994,5.003947771623155e-08,-0.005119814277647116,0.012130038301360592,5056.0
-0.001743174848015308,1.8923430682421188e-07,-0.008557403864067321,0.012130038301360592,5057.0
-0.0032620530133525187,6.515664615021869e-07,-0.015188782357019776,0.012130038301360592,5058.0
-0.005743943578117029,1.9818156085107694e-06,-0.024818909212594116,0.012130038301360592,5059.0
-0.00972520704134672,5.594750266988745e-06,-0.03981265102570353,0.012130038301360592,5060.0
-0.015612987212156527,1.4172596375787381e-05,-0.05887786419294183,0.012130038301360592,5061.0
-0.02036465388387677,2.3202102667315986e-05,-0.04751675251016299,0.012130038301360592,5062.0
-0.020935146386251442,2.431656909397228e-05,-0.005704935909378215,0.012130038301360592,5063.0
-0.020525561995290827,2.3532093437082206e-05,0.0040958514221176925,0.012130038301360592,5064.0
-0.02046948794120527,2.3424988387240232e-05,0.0005607415637423031,0.012130038301360592,5065.0
-0.02045973593178214,2.3406370296248775e-05,9.752027195518316e-05,0.012130038301360592,5066.0
-0.02045973593178214,2.3406370296248775e-05,0.0,0.012130038301360592,5067.0
-0.0204572979294253,2.3401716328138314e-05,2.438006798879579e-05,0.012130038301360592,5068.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5069.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5070.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5071.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5072.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5073.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5074.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5075.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5076.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5077.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5078.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5079.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5080.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5081.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5082.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5083.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5084.0
-0.0204572979294253,2.3401716328138314e-05,0.0,0.012130038301360592,5085.0
-0.020452421924707382,2.3392410610467013e-05,4.876013597759158e-05,0.012130038301360592,5086.0
-0.020452421924707382,2.3392410610467013e-05,0.0,0.012130038301360592,5087.0
-0.020452421924707382,2.3392410610467013e-05,0.0,0.012130038301360592,5088.0
-0.020452421924707382,2.3392410610467013e-05,0.0,0.012130038301360592,5089.0
-0.020452421924707382,2.3392410610467013e-05,0.0,0.012130038301360592,5090.0
-0.020452421924707382,2.3392410610467013e-05,0.0,0.012130038301360592,5091.0
-0.020442669915254615,2.337380804932289e-05,9.752027195518316e-05,0.012130038301360592,5092.0
-0.020442669915254615,2.337380804932289e-05,0.0,0.012130038301360592,5093.0
